Hospital_Id,Hospital_name,State,Insurance
9821,Cleveland Clinic Fairview Hospital,Oregon,yes
9822,The Johns Hopkins Hospital,North Dakota,no
9823,Duke University Hospital,Missouri,no
9824,University of Michigan Hospitals,IllinoisIndiana,no
9825,Northwestern Memorial Hospital,North Dakota,no
9826,The Mount Sinai Hospital,New Hampshire,yes
9827,Massachusetts General Hospital,Maryland,yes
9828,Mayo Clinic,IllinoisIndiana,yes
9829,University of Wisconsin Hospital,South Carolina,yes
9830,UCSF Medical Center,Florida,no
9831,The Johns Hopkins Hospital,Florida,no
9832,The Johns Hopkins Hospital,Nevada,yes
9833,Cleveland Clinic Fairview Hospital,Kansas,yes
9834,Brigham And Women's Hospital,Delaware,no
9835,Stanford Health Care-Stanford Hospital,California,no
9836,Northwestern Memorial Hospital,Oklahoma,yes
9837,Duke University Hospital,Colorado,no
9838,NYU Langone Hospital,New Mexico,yes
9839,New York-Presbyterian Hospital,IllinoisIndiana,no
9840,UCLA Medical Center,Alaska,yes
9841,University of Wisconsin Hospital,New York,yes
9842,Cleveland Clinic,South Carolina,no
9843,Mayo Clinic - Phoenix,Alabama,yes
9844,Brigham And Women's Hospital,California,no
9845,New York-Presbyterian Hospital,Wyoming,no
9846,UCLA Medical Center,Ohio,yes
9847,Brigham And Women's Hospital,Iowa,yes
9848,Mayo Clinic,Colorado,no
9849,University of Wisconsin Hospital,South Dakota,no
9850,Ronald Reagan UCLA Medical Center,California,no
9851,Hospitals of the University of Pennsylvania,California,yes
9852,Cleveland Clinic Fairview Hospital,Colorado,yes
9853,Mayo Clinic,Nevada,yes
9854,New York-Presbyterian Hospital,Arkansas,no
9855,UCLA Medical Center,California,yes
9856,Brigham And Women's Hospital,Kentucky,yes
9857,NYU Langone Hospital,Maryland,yes
9858,New York-Presbyterian Hospital,Virginia,yes
9859,Northwestern Memorial Hospital,Wisconsin,no
9860,Brigham And Women's Hospital,Ohio,yes
9861,UCLA Medical Center,Utah,no
9862,Mayo Clinic,Florida,no
9863,Ronald Reagan UCLA Medical Center,North Carolina,no
9864,Stanford Health Care-Stanford Hospital,Vermont,yes
9865,University of Michigan Hospitals,PennsylvaniaRhode Island,yes
9866,The Mount Sinai Hospital,Kentucky,no
9867,University of Michigan Hospitals,Nevada,yes
9868,Hospitals of the University of Pennsylvania,Delaware,yes
9869,Stanford Health Care-Stanford Hospital,Colorado,no
9870,NYU Langone Hospital,Minnesota,yes
9871,Cleveland Clinic,Virginia,yes
9872,Ronald Reagan UCLA Medical Center,Maine,yes
9873,Ronald Reagan UCLA Medical Center,Georgia,no
9874,UCSF Medical Center,Colorado,no
9875,University of Michigan Hospitals,Texas,yes
9876,Cedars-Sinai Medical Center,New Mexico,yes
9877,Northwestern Memorial Hospital,Louisiana,yes
9878,NYU Langone Hospital,New York,no
9879,Hospitals of the University of Pennsylvania,West Virginia,no
9880,Brigham And Women's Hospital,West Virginia,yes
9881,Mayo Clinic - Phoenix,PennsylvaniaRhode Island,yes
9882,Stanford Health Care-Stanford Hospital,Georgia,no
9883,UCSF Medical Center,Nevada,yes
9884,Northwestern Memorial Hospital,New Jersey,no
9885,University of Wisconsin Hospital,PennsylvaniaRhode Island,yes
9886,Stanford Health Care-Stanford Hospital,IllinoisIndiana,no
9887,The Mount Sinai Hospital,New Mexico,yes
9888,Brigham And Women's Hospital,Arkansas,yes
9889,Brigham And Women's Hospital,Michigan,no
9890,Cedars-Sinai Medical Center,Idaho,yes
9891,Cleveland Clinic Fairview Hospital,Mississippi,yes
9892,Brigham And Women's Hospital,Connecticut,yes
9893,University of Wisconsin Hospital,Florida,yes
9894,Duke University Hospital,Kentucky,yes
9895,NYU Langone Hospital,Georgia,no
9896,Northwestern Memorial Hospital,New York,no
9897,Hospitals of the University of Pennsylvania,Mississippi,no
9898,University of Wisconsin Hospital,Oregon,no
9899,Hospitals of the University of Pennsylvania,Ohio,yes
9900,The Mount Sinai Hospital,Mississippi,no
9901,Massachusetts General Hospital,Kentucky,no
9902,Massachusetts General Hospital,New Jersey,yes
9903,Brigham And Women's Hospital,Tennessee,yes
9904,Duke University Hospital,New Mexico,yes
9905,Cleveland Clinic Fairview Hospital,Arkansas,no
9906,Cleveland Clinic,Louisiana,no
9907,Duke University Hospital,Hawaii,no
9908,Cedars-Sinai Medical Center,New Hampshire,no
9909,Cleveland Clinic,Virginia,yes
9910,The Johns Hopkins Hospital,California,no
9911,NYU Langone Hospital,California,no
9912,UCSF Medical Center,Arkansas,yes
9913,NYU Langone Hospital,Alabama,no
9914,Brigham And Women's Hospital,Wyoming,yes
9915,University of Wisconsin Hospital,Delaware,no
9916,Duke University Hospital,West Virginia,no
9917,UCLA Medical Center,California,yes
9918,Stanford Health Care-Stanford Hospital,Oklahoma,yes
9919,New York-Presbyterian Hospital,Maine,yes
9920,Mayo Clinic,New Mexico,no
9921,New York-Presbyterian Hospital,Hawaii,yes
9922,University of Michigan Hospitals,Oklahoma,no
9923,The Mount Sinai Hospital,New Jersey,yes
9924,The Mount Sinai Hospital,Delaware,no
9925,Northwestern Memorial Hospital,MontanaNebraska,yes
9926,The Mount Sinai Hospital,Maine,yes
9927,NYU Langone Hospital,Maryland,no
9928,The Johns Hopkins Hospital,Nevada,yes
9929,UCSF Medical Center,Kentucky,no
9930,University of Wisconsin Hospital,Massachusetts,no
9931,The Mount Sinai Hospital,Hawaii,yes
9932,Hospitals of the University of Pennsylvania,New Mexico,no
9933,University of Michigan Hospitals,California,yes
9934,University of Michigan Hospitals,Arizona,no
9935,Brigham And Women's Hospital,Michigan,yes
9936,Brigham And Women's Hospital,Maine,no
9937,Northwestern Memorial Hospital,Connecticut,no
9938,UCLA Medical Center,North Carolina,no
9939,UCSF Medical Center,Delaware,no
9940,Cedars-Sinai Medical Center,Colorado,no
9941,Cedars-Sinai Medical Center,Arkansas,no
9942,Mayo Clinic - Phoenix,Oregon,yes
9943,The Mount Sinai Hospital,Mississippi,no
9944,Mayo Clinic - Phoenix,South Carolina,no
9945,Hospitals of the University of Pennsylvania,Idaho,yes
9946,Northwestern Memorial Hospital,Vermont,no
9947,Stanford Health Care-Stanford Hospital,Virginia,yes
9948,NYU Langone Hospital,Kentucky,yes
9949,Cleveland Clinic Fairview Hospital,Connecticut,yes
9950,University of Michigan Hospitals,Maine,no
9951,Stanford Health Care-Stanford Hospital,Oklahoma,no
9952,Duke University Hospital,Oklahoma,yes
9953,The Johns Hopkins Hospital,North Carolina,no
9954,The Johns Hopkins Hospital,Georgia,no
9955,Mayo Clinic,MontanaNebraska,yes
9956,Mayo Clinic - Phoenix,Iowa,yes
9957,Northwestern Memorial Hospital,Oregon,yes
9958,New York-Presbyterian Hospital,Hawaii,no
9959,Stanford Health Care-Stanford Hospital,Oregon,yes
9960,The Johns Hopkins Hospital,Texas,no
9961,Northwestern Memorial Hospital,Hawaii,yes
9962,The Johns Hopkins Hospital,New Hampshire,yes
9963,Hospitals of the University of Pennsylvania,Ohio,no
9964,Mayo Clinic,Ohio,yes
9965,Duke University Hospital,Georgia,yes
9966,University of Wisconsin Hospital,Missouri,no
9967,The Mount Sinai Hospital,Kansas,yes
9968,The Johns Hopkins Hospital,North Carolina,no
9969,Ronald Reagan UCLA Medical Center,Oregon,no
9970,NYU Langone Hospital,Delaware,yes
9971,Mayo Clinic,Utah,yes
9972,Ronald Reagan UCLA Medical Center,IllinoisIndiana,yes
9973,Duke University Hospital,Hawaii,no
9974,Hospitals of the University of Pennsylvania,South Dakota,no
9975,The Johns Hopkins Hospital,Ohio,yes
9976,The Johns Hopkins Hospital,North Dakota,yes
9977,Stanford Health Care-Stanford Hospital,Idaho,no
9978,UCSF Medical Center,Florida,no
9979,Mayo Clinic - Phoenix,Ohio,yes
9980,UCLA Medical Center,New Jersey,no
9981,Northwestern Memorial Hospital,Oklahoma,no
9982,Mayo Clinic,IllinoisIndiana,no
9983,NYU Langone Hospital,Wisconsin,no
9984,Cleveland Clinic,Alabama,yes
9985,New York-Presbyterian Hospital,New Mexico,no
9986,Mayo Clinic,South Carolina,no
9987,University of Michigan Hospitals,Delaware,yes
9988,NYU Langone Hospital,New York,no
9989,Cedars-Sinai Medical Center,Mississippi,no
9990,The Johns Hopkins Hospital,Delaware,yes
9991,Massachusetts General Hospital,Michigan,yes
9992,Massachusetts General Hospital,West Virginia,no
9993,UCLA Medical Center,Hawaii,yes
9994,Cedars-Sinai Medical Center,Connecticut,no
9995,Cleveland Clinic,Oklahoma,no
9996,UCLA Medical Center,Louisiana,yes
9997,NYU Langone Hospital,Delaware,no
9998,Brigham And Women's Hospital,Hawaii,yes
9999,University of Michigan Hospitals,Kansas,yes
10000,Northwestern Memorial Hospital,Missouri,no
10001,UCSF Medical Center,Missouri,yes
10002,Cleveland Clinic Fairview Hospital,Vermont,no
10003,University of Wisconsin Hospital,Louisiana,yes
10004,UCSF Medical Center,Texas,no
10005,The Johns Hopkins Hospital,Maine,yes
10006,NYU Langone Hospital,Mississippi,no
10007,NYU Langone Hospital,Utah,no
10008,The Johns Hopkins Hospital,Wyoming,no
10009,Ronald Reagan UCLA Medical Center,MontanaNebraska,yes
10010,UCSF Medical Center,Wisconsin,no
10011,UCSF Medical Center,Wisconsin,no
10012,Massachusetts General Hospital,Colorado,yes
10013,Stanford Health Care-Stanford Hospital,Nevada,yes
10014,NYU Langone Hospital,North Dakota,yes
10015,Mayo Clinic - Phoenix,New Jersey,yes
10016,UCSF Medical Center,Wyoming,yes
10017,Massachusetts General Hospital,Arizona,yes
10018,UCSF Medical Center,Maryland,no
10019,The Mount Sinai Hospital,Oklahoma,no
10020,University of Wisconsin Hospital,Colorado,no
10021,UCLA Medical Center,North Carolina,no
10022,UCSF Medical Center,North Dakota,no
10023,University of Michigan Hospitals,Alaska,no
10024,The Johns Hopkins Hospital,Oregon,no
10025,Cedars-Sinai Medical Center,New Jersey,no
10026,The Johns Hopkins Hospital,Georgia,no
10027,The Mount Sinai Hospital,Maine,no
10028,Stanford Health Care-Stanford Hospital,MontanaNebraska,no
10029,UCSF Medical Center,Kentucky,yes
10030,The Mount Sinai Hospital,Nevada,yes
10031,NYU Langone Hospital,Florida,yes
10032,Cleveland Clinic,Massachusetts,yes
10033,Mayo Clinic - Phoenix,Maine,no
10034,Mayo Clinic,Kansas,no
10035,Cleveland Clinic,New Mexico,yes
10036,Massachusetts General Hospital,Oklahoma,yes
10037,Stanford Health Care-Stanford Hospital,Maine,no
10038,UCLA Medical Center,Ohio,yes
10039,Massachusetts General Hospital,Minnesota,no
10040,UCSF Medical Center,Utah,yes
10041,University of Wisconsin Hospital,New Jersey,no
10042,Mayo Clinic,Iowa,yes
10043,New York-Presbyterian Hospital,South Dakota,no
10044,Mayo Clinic - Phoenix,Maryland,no
10045,The Johns Hopkins Hospital,Arkansas,yes
10046,The Mount Sinai Hospital,Texas,yes
10047,Hospitals of the University of Pennsylvania,New Hampshire,no
10048,Brigham And Women's Hospital,MontanaNebraska,yes
10049,NYU Langone Hospital,MontanaNebraska,yes
10050,Ronald Reagan UCLA Medical Center,North Carolina,no
10051,Mayo Clinic,Minnesota,no
10052,Ronald Reagan UCLA Medical Center,South Carolina,no
10053,UCLA Medical Center,South Dakota,no
10054,Brigham And Women's Hospital,New Hampshire,no
10055,UCLA Medical Center,IllinoisIndiana,yes
10056,Brigham And Women's Hospital,IllinoisIndiana,no
10057,Hospitals of the University of Pennsylvania,Idaho,no
10058,Brigham And Women's Hospital,Delaware,yes
10059,The Johns Hopkins Hospital,Maryland,yes
10060,Stanford Health Care-Stanford Hospital,Idaho,yes
10061,University of Wisconsin Hospital,Hawaii,no
10062,Cleveland Clinic,Wisconsin,no
10063,Ronald Reagan UCLA Medical Center,North Carolina,no
10064,NYU Langone Hospital,West Virginia,no
10065,Stanford Health Care-Stanford Hospital,New Jersey,no
10066,NYU Langone Hospital,New Jersey,yes
10067,UCLA Medical Center,Wyoming,yes
10068,Cleveland Clinic Fairview Hospital,South Carolina,yes
10069,UCLA Medical Center,Louisiana,no
10070,Stanford Health Care-Stanford Hospital,North Carolina,yes
10071,Duke University Hospital,Wisconsin,no
10072,University of Wisconsin Hospital,Minnesota,no
10073,UCLA Medical Center,New Hampshire,yes
10074,UCLA Medical Center,Florida,yes
10075,Brigham And Women's Hospital,New Hampshire,yes
10076,Duke University Hospital,Texas,yes
10077,Mayo Clinic - Phoenix,Michigan,yes
10078,Northwestern Memorial Hospital,Utah,no
10079,Hospitals of the University of Pennsylvania,New Mexico,no
10080,Massachusetts General Hospital,Arkansas,yes
10081,New York-Presbyterian Hospital,California,no
10082,University of Wisconsin Hospital,Nevada,yes
10083,Northwestern Memorial Hospital,Louisiana,no
10084,University of Michigan Hospitals,Washington,no
10085,Massachusetts General Hospital,Wyoming,no
10086,Brigham And Women's Hospital,Utah,no
10087,UCLA Medical Center,Florida,no
10088,University of Michigan Hospitals,New Mexico,yes
10089,Cleveland Clinic,Arkansas,yes
10090,Duke University Hospital,Iowa,no
10091,Hospitals of the University of Pennsylvania,Massachusetts,no
10092,Stanford Health Care-Stanford Hospital,Maine,no
10093,Mayo Clinic,Iowa,no
10094,Stanford Health Care-Stanford Hospital,Oklahoma,no
10095,The Johns Hopkins Hospital,Wyoming,no
10096,Duke University Hospital,Florida,yes
10097,Brigham And Women's Hospital,West Virginia,yes
10098,Cedars-Sinai Medical Center,New Mexico,no
10099,Ronald Reagan UCLA Medical Center,North Carolina,no
10100,Cleveland Clinic,Arkansas,yes
10101,Ronald Reagan UCLA Medical Center,Connecticut,no
10102,The Johns Hopkins Hospital,Minnesota,yes
10103,NYU Langone Hospital,Kansas,no
10104,Mayo Clinic,South Carolina,no
10105,NYU Langone Hospital,Colorado,yes
10106,Duke University Hospital,New Mexico,no
10107,Northwestern Memorial Hospital,MontanaNebraska,no
10108,Cedars-Sinai Medical Center,Mississippi,no
10109,Cleveland Clinic Fairview Hospital,Massachusetts,yes
10110,Cleveland Clinic,South Carolina,yes
10111,University of Michigan Hospitals,South Carolina,no
10112,University of Wisconsin Hospital,Minnesota,yes
10113,The Mount Sinai Hospital,Florida,yes
10114,The Johns Hopkins Hospital,Minnesota,no
10115,The Mount Sinai Hospital,New Jersey,yes
10116,The Mount Sinai Hospital,Minnesota,no
10117,University of Wisconsin Hospital,Hawaii,no
10118,University of Wisconsin Hospital,Utah,yes
10119,Mayo Clinic,IllinoisIndiana,no
10120,Ronald Reagan UCLA Medical Center,Wyoming,no
10121,Cleveland Clinic Fairview Hospital,Alaska,yes
10122,Mayo Clinic - Phoenix,North Dakota,no
10123,Cleveland Clinic Fairview Hospital,Maryland,no
10124,Cleveland Clinic,Tennessee,no
10125,Cleveland Clinic Fairview Hospital,MontanaNebraska,no
10126,Mayo Clinic - Phoenix,Texas,yes
10127,Duke University Hospital,West Virginia,no
10128,Cedars-Sinai Medical Center,New Mexico,yes
10129,Mayo Clinic - Phoenix,Maryland,no
10130,Northwestern Memorial Hospital,California,no
10131,Northwestern Memorial Hospital,Idaho,yes
10132,Northwestern Memorial Hospital,Nevada,yes
10133,Duke University Hospital,Louisiana,yes
10134,University of Michigan Hospitals,West Virginia,no
10135,UCLA Medical Center,Mississippi,yes
10136,Brigham And Women's Hospital,Utah,no
10137,The Mount Sinai Hospital,Louisiana,yes
10138,Mayo Clinic,Georgia,no
10139,Northwestern Memorial Hospital,Washington,no
10140,The Johns Hopkins Hospital,Oklahoma,yes
10141,Cedars-Sinai Medical Center,Massachusetts,no
10142,UCSF Medical Center,New Mexico,no
10143,Cleveland Clinic,Wyoming,no
10144,University of Michigan Hospitals,Texas,yes
10145,New York-Presbyterian Hospital,Texas,yes
10146,Brigham And Women's Hospital,Texas,no
10147,Cedars-Sinai Medical Center,Washington,yes
10148,New York-Presbyterian Hospital,South Carolina,no
10149,The Johns Hopkins Hospital,Texas,yes
10150,Stanford Health Care-Stanford Hospital,Alaska,yes
10151,University of Michigan Hospitals,Idaho,no
10152,UCLA Medical Center,Massachusetts,yes
10153,Cedars-Sinai Medical Center,Virginia,yes
10154,Cedars-Sinai Medical Center,Texas,yes
10155,Cleveland Clinic Fairview Hospital,Washington,no
10156,UCLA Medical Center,Louisiana,no
10157,Mayo Clinic,Michigan,yes
10158,UCLA Medical Center,Minnesota,no
10159,Northwestern Memorial Hospital,Colorado,no
10160,NYU Langone Hospital,Maryland,yes
10161,UCSF Medical Center,Michigan,no
10162,University of Michigan Hospitals,MontanaNebraska,yes
10163,NYU Langone Hospital,Texas,yes
10164,The Johns Hopkins Hospital,PennsylvaniaRhode Island,yes
10165,NYU Langone Hospital,Oregon,yes
10166,Stanford Health Care-Stanford Hospital,IllinoisIndiana,yes
10167,NYU Langone Hospital,Georgia,no
10168,NYU Langone Hospital,South Carolina,no
10169,UCSF Medical Center,Alabama,yes
10170,Massachusetts General Hospital,Maine,yes
10171,Cleveland Clinic Fairview Hospital,North Dakota,yes
10172,University of Michigan Hospitals,Kentucky,no
10173,Cleveland Clinic Fairview Hospital,New Mexico,yes
10174,Duke University Hospital,New York,yes
10175,University of Wisconsin Hospital,Oregon,yes
10176,Cleveland Clinic,New Hampshire,yes
10177,Duke University Hospital,Kansas,yes
10178,The Johns Hopkins Hospital,Virginia,yes
10179,New York-Presbyterian Hospital,Oklahoma,yes
10180,University of Michigan Hospitals,MontanaNebraska,yes
10181,Cedars-Sinai Medical Center,Michigan,no
10182,Mayo Clinic - Phoenix,Arkansas,no
10183,Mayo Clinic,Alaska,yes
10184,Mayo Clinic,Florida,yes
10185,Cleveland Clinic Fairview Hospital,New Jersey,yes
10186,Cedars-Sinai Medical Center,South Carolina,yes
10187,The Mount Sinai Hospital,North Dakota,no
10188,University of Wisconsin Hospital,Iowa,no
10189,Hospitals of the University of Pennsylvania,Iowa,no
10190,Northwestern Memorial Hospital,Washington,no
10191,University of Wisconsin Hospital,Idaho,no
10192,Cleveland Clinic Fairview Hospital,Virginia,yes
10193,Brigham And Women's Hospital,New Jersey,no
10194,University of Michigan Hospitals,North Carolina,yes
10195,Northwestern Memorial Hospital,Idaho,yes
10196,Brigham And Women's Hospital,Minnesota,no
10197,Massachusetts General Hospital,Arkansas,yes
10198,Mayo Clinic,South Carolina,yes
10199,Massachusetts General Hospital,PennsylvaniaRhode Island,yes
10200,The Johns Hopkins Hospital,Wisconsin,no
10201,Cleveland Clinic Fairview Hospital,Ohio,yes
10202,Mayo Clinic - Phoenix,Vermont,no
10203,Cleveland Clinic,South Carolina,no
10204,Mayo Clinic - Phoenix,PennsylvaniaRhode Island,yes
10205,Cedars-Sinai Medical Center,Massachusetts,no
10206,Mayo Clinic,Arizona,no
10207,Massachusetts General Hospital,North Dakota,yes
10208,University of Wisconsin Hospital,Iowa,yes
10209,Mayo Clinic,Maine,yes
10210,Cleveland Clinic,California,no
10211,The Johns Hopkins Hospital,Wyoming,yes
10212,Northwestern Memorial Hospital,South Carolina,no
10213,Stanford Health Care-Stanford Hospital,New Mexico,no
10214,Mayo Clinic,Wyoming,yes
10215,Massachusetts General Hospital,Nevada,no
10216,Cedars-Sinai Medical Center,North Carolina,no
10217,Hospitals of the University of Pennsylvania,Wisconsin,no
10218,UCLA Medical Center,Louisiana,no
10219,Northwestern Memorial Hospital,Washington,yes
10220,University of Michigan Hospitals,New York,yes
10221,University of Wisconsin Hospital,Texas,no
10222,NYU Langone Hospital,Tennessee,no
10223,Duke University Hospital,Oklahoma,no
10224,Stanford Health Care-Stanford Hospital,Maryland,yes
10225,Northwestern Memorial Hospital,Wyoming,no
10226,Cleveland Clinic,Utah,yes
10227,University of Michigan Hospitals,Virginia,yes
10228,Cleveland Clinic Fairview Hospital,Washington,no
10229,Hospitals of the University of Pennsylvania,Alaska,yes
10230,NYU Langone Hospital,California,no
10231,Northwestern Memorial Hospital,Georgia,yes
10232,Hospitals of the University of Pennsylvania,Hawaii,yes
10233,Cleveland Clinic Fairview Hospital,Arizona,yes
10234,NYU Langone Hospital,New Hampshire,yes
10235,New York-Presbyterian Hospital,Ohio,yes
10236,Mayo Clinic - Phoenix,Arkansas,yes
10237,Brigham And Women's Hospital,PennsylvaniaRhode Island,no
10238,UCLA Medical Center,Kansas,no
10239,Ronald Reagan UCLA Medical Center,Arizona,yes
10240,University of Wisconsin Hospital,Massachusetts,no
10241,Northwestern Memorial Hospital,IllinoisIndiana,no
10242,The Mount Sinai Hospital,Texas,yes
10243,The Johns Hopkins Hospital,Mississippi,no
10244,Mayo Clinic - Phoenix,New Jersey,no
10245,University of Wisconsin Hospital,Arizona,yes
10246,Cedars-Sinai Medical Center,Texas,no
10247,University of Michigan Hospitals,Maryland,yes
10248,Northwestern Memorial Hospital,Wisconsin,yes
10249,Cleveland Clinic,South Dakota,no
10250,Hospitals of the University of Pennsylvania,South Dakota,yes
10251,UCSF Medical Center,Wyoming,yes
10252,UCSF Medical Center,West Virginia,no
10253,UCSF Medical Center,South Carolina,no
10254,NYU Langone Hospital,New Jersey,no
10255,Cleveland Clinic Fairview Hospital,Virginia,yes
10256,The Johns Hopkins Hospital,Maine,yes
10257,University of Michigan Hospitals,Arizona,no
10258,New York-Presbyterian Hospital,South Dakota,yes
10259,The Johns Hopkins Hospital,Kentucky,yes
10260,University of Wisconsin Hospital,Georgia,yes
10261,Brigham And Women's Hospital,California,no
10262,Ronald Reagan UCLA Medical Center,Washington,yes
10263,Brigham And Women's Hospital,Idaho,no
10264,Cleveland Clinic Fairview Hospital,Arizona,no
10265,Brigham And Women's Hospital,MontanaNebraska,yes
10266,Cleveland Clinic Fairview Hospital,Colorado,no
10267,Stanford Health Care-Stanford Hospital,Nevada,yes
10268,Cedars-Sinai Medical Center,Vermont,no
10269,Cleveland Clinic Fairview Hospital,Colorado,yes
10270,Cleveland Clinic Fairview Hospital,New Jersey,yes
10271,Hospitals of the University of Pennsylvania,Hawaii,no
10272,Hospitals of the University of Pennsylvania,West Virginia,yes
10273,UCLA Medical Center,West Virginia,yes
10274,Mayo Clinic,MontanaNebraska,no
10275,Cleveland Clinic Fairview Hospital,Oklahoma,no
10276,University of Michigan Hospitals,Michigan,yes
10277,Ronald Reagan UCLA Medical Center,IllinoisIndiana,no
10278,Mayo Clinic - Phoenix,New Jersey,yes
10279,Brigham And Women's Hospital,PennsylvaniaRhode Island,no
10280,UCSF Medical Center,Idaho,yes
10281,New York-Presbyterian Hospital,Texas,yes
10282,Stanford Health Care-Stanford Hospital,New York,yes
10283,University of Wisconsin Hospital,Florida,no
10284,Hospitals of the University of Pennsylvania,Kentucky,yes
10285,Cleveland Clinic,California,no
10286,UCSF Medical Center,Texas,no
10287,Ronald Reagan UCLA Medical Center,Wisconsin,yes
10288,Duke University Hospital,Minnesota,yes
10289,New York-Presbyterian Hospital,Florida,yes
10290,Mayo Clinic,Colorado,yes
10291,The Johns Hopkins Hospital,MontanaNebraska,yes
10292,UCLA Medical Center,Georgia,no
10293,The Mount Sinai Hospital,North Dakota,yes
10294,Mayo Clinic,MontanaNebraska,no
10295,University of Wisconsin Hospital,North Carolina,yes
10296,Cleveland Clinic,New York,yes
10297,UCSF Medical Center,Georgia,no
10298,The Johns Hopkins Hospital,South Carolina,no
10299,Mayo Clinic,PennsylvaniaRhode Island,no
10300,Duke University Hospital,Ohio,yes
10301,The Johns Hopkins Hospital,Missouri,yes
10302,University of Wisconsin Hospital,Kansas,no
10303,Ronald Reagan UCLA Medical Center,Wisconsin,yes
10304,University of Michigan Hospitals,Wyoming,no
10305,NYU Langone Hospital,California,yes
10306,Mayo Clinic - Phoenix,Hawaii,yes
10307,Cedars-Sinai Medical Center,MontanaNebraska,no
10308,Northwestern Memorial Hospital,Florida,yes
10309,Cleveland Clinic Fairview Hospital,New Mexico,yes
10310,Ronald Reagan UCLA Medical Center,Massachusetts,yes
10311,Mayo Clinic,West Virginia,no
10312,New York-Presbyterian Hospital,Tennessee,no
10313,Cedars-Sinai Medical Center,Massachusetts,yes
10314,Cleveland Clinic Fairview Hospital,New York,no
10315,UCSF Medical Center,Washington,yes
10316,Northwestern Memorial Hospital,Maine,yes
10317,Ronald Reagan UCLA Medical Center,New Hampshire,no
10318,New York-Presbyterian Hospital,Washington,no
10319,Brigham And Women's Hospital,Hawaii,no
10320,UCSF Medical Center,Wyoming,yes
10321,Northwestern Memorial Hospital,Hawaii,no
10322,New York-Presbyterian Hospital,Oklahoma,yes
10323,Massachusetts General Hospital,Virginia,yes
10324,Northwestern Memorial Hospital,Idaho,yes
10325,Cleveland Clinic Fairview Hospital,Florida,no
10326,The Mount Sinai Hospital,Ohio,no
10327,Brigham And Women's Hospital,Alabama,yes
10328,New York-Presbyterian Hospital,Ohio,no
10329,Northwestern Memorial Hospital,Alaska,yes
10330,Mayo Clinic,Kentucky,no
10331,University of Michigan Hospitals,MontanaNebraska,no
10332,Brigham And Women's Hospital,Utah,no
10333,Northwestern Memorial Hospital,California,yes
10334,Massachusetts General Hospital,Nevada,no
10335,Duke University Hospital,California,yes
10336,Mayo Clinic,Wyoming,yes
10337,UCSF Medical Center,North Dakota,yes
10338,New York-Presbyterian Hospital,Washington,no
10339,Northwestern Memorial Hospital,Idaho,no
10340,University of Michigan Hospitals,Kansas,yes
10341,Ronald Reagan UCLA Medical Center,Minnesota,no
10342,Cedars-Sinai Medical Center,Tennessee,no
10343,Cleveland Clinic Fairview Hospital,Nevada,no
10344,University of Michigan Hospitals,Florida,yes
10345,Ronald Reagan UCLA Medical Center,Florida,no
10346,UCLA Medical Center,New York,no
10347,Duke University Hospital,IllinoisIndiana,no
10348,University of Wisconsin Hospital,Kansas,yes
10349,Stanford Health Care-Stanford Hospital,Oklahoma,yes
10350,UCSF Medical Center,North Dakota,yes
10351,Ronald Reagan UCLA Medical Center,Oklahoma,yes
10352,Cleveland Clinic Fairview Hospital,West Virginia,yes
10353,University of Wisconsin Hospital,North Carolina,yes
10354,The Mount Sinai Hospital,Colorado,no
10355,Cedars-Sinai Medical Center,Arkansas,no
10356,Brigham And Women's Hospital,Michigan,yes
10357,Massachusetts General Hospital,Oregon,no
10358,Ronald Reagan UCLA Medical Center,New Hampshire,no
10359,Hospitals of the University of Pennsylvania,Idaho,no
10360,Massachusetts General Hospital,IllinoisIndiana,no
10361,Cedars-Sinai Medical Center,Tennessee,no
10362,University of Michigan Hospitals,Kansas,yes
10363,Mayo Clinic,New York,no
10364,UCSF Medical Center,Missouri,no
10365,The Mount Sinai Hospital,North Dakota,no
10366,New York-Presbyterian Hospital,Colorado,no
10367,NYU Langone Hospital,PennsylvaniaRhode Island,yes
10368,NYU Langone Hospital,New York,no
10369,UCSF Medical Center,Minnesota,no
10370,Duke University Hospital,Florida,yes
10371,University of Michigan Hospitals,Oklahoma,yes
10372,The Mount Sinai Hospital,IllinoisIndiana,yes
10373,UCLA Medical Center,Missouri,no
10374,UCSF Medical Center,Kansas,yes
10375,The Johns Hopkins Hospital,Tennessee,yes
10376,Ronald Reagan UCLA Medical Center,Missouri,no
10377,New York-Presbyterian Hospital,Louisiana,yes
10378,Mayo Clinic - Phoenix,North Dakota,yes
10379,UCSF Medical Center,Maryland,no
10380,NYU Langone Hospital,Louisiana,yes
10381,University of Michigan Hospitals,Wyoming,no
10382,Brigham And Women's Hospital,California,yes
10383,Cleveland Clinic,South Carolina,yes
10384,Stanford Health Care-Stanford Hospital,Georgia,yes
10385,Duke University Hospital,Vermont,no
10386,The Johns Hopkins Hospital,Michigan,yes
10387,New York-Presbyterian Hospital,Idaho,no
10388,Brigham And Women's Hospital,Mississippi,yes
10389,Stanford Health Care-Stanford Hospital,Michigan,no
10390,University of Wisconsin Hospital,Nevada,yes
10391,NYU Langone Hospital,New Mexico,no
10392,University of Michigan Hospitals,Minnesota,no
10393,Cleveland Clinic,Kansas,no
10394,Ronald Reagan UCLA Medical Center,Utah,no
